subject_id,Day,Month,Year,Inwhatformatisthecollectiondate,Country,Wasthecountrynamespecificallystatedonthelabel,Aregeographiccoordinatespresentonthelabel,Collector1,Collector2,HostInsectoftenprefacedEx,HostPlantoftenprefacedOn,Isthereanindicationofuncertaintyinthehostdata,Isitatypespecimen,BMRegistrationnumber,Day,EndMonth,EndYear,subject_CatalogueIRN,subject_MulIdentifier,subject_MulTitle,subject_MultimediaIRN,subject_EntCatBarcode,subject_SuperFamily,Expo
3316422,7,12 - December - XII,1995,The collection date is shown as a date range.,Mexico,Yes,No,E. CHOUVAKHINA,,Aleyrodidae,Psidium guajava,No,No,,8,12 - December - XII,1995,6546642,010152617_122643_1739219.jpg,010152617_122643_1739219,1717648,10152617,Chalcidoidea,2438
3316423,7,12 - December - XII,1995,The collection date is shown as a date range.,Mexico,Yes,No,E. Chouvakhina,,Aleyrodidae,Psidium guajava,No,No,,8,12 - December - XII,1995,6545381,010152618_122643_1739219.jpg,010152618_122643_1739219,1716350,10152618,Chalcidoidea,2438
3316424,26,2 - February - II,2003,The collection date is shown as a single date.,Costa Rica,Yes,Yes,J. S. Noyes,,Noyer-dp,,Yes,No,,,,,6545855,010152619_122643_1739219.jpg,010152619_122643_1739219,1716855,10152619,Chalcidoidea,2438
3316425,Not Shown,12 - December - XII,1995,The collection date is shown as a single date.,Costa Rica,Yes,No,,,whitefly eggs,banana,No,No,,,,,6546089,010152620_122643_1739219.jpg,010152620_122643_1739219,1717090,10152620,Chalcidoidea,2438
3316426,18,2 - February - II,2005,The collection date is shown as a single date.,Ecuador,Yes,No,JHM,Ehdez,Aleurodicinae,palm tree,No,No,,,,,6545039,010152621_122643_1739219.jpg,010152621_122643_1739219,1716004,10152621,Chalcidoidea,2438
3316427,15,2 - February - II,2003,The collection date is shown as a single date.,Costa Rica,Yes,Yes,J. S. Noyes,,Encarsia,yasi,No,No,DNA127,,,,6546766,010152622_122643_1739219.jpg,010152622_122643_1739219,1717775,10152622,Chalcidoidea,2438
3316428,7,5 - May - V,2009,The collection date is shown as a single date.,Canary Islands,Yes,No,Guia de Isora,,Aspidiotus nerii,banana,No,No,,,,,6544333,010152623_122643_1701542.jpg,010152623_122643_1701542,1715308,10152623,Chalcidoidea,2438
3316429,7,5 - May - V,2009,The collection date is shown as a single date.,,,,,,Aspidiotus nerii,Banana,No,No,,,,,6544860,010152624_122643_1701542.jpg,010152624_122643_1701542,1715828,10152624,Chalcidoidea,2438
3316430,19,5 - May - V,1998,The collection date is shown as a single date.,Antigua and Barbuda,Yes,No,M. Kairo,,A. pulvinatus,seagrape,No,No,,,,,6546536,010152625_122643_1739219.jpg,010152625_122643_1739219,1717541,10152625,Chalcidoidea,2438
3316431,20,5 - May - V,2009,The collection date is shown as a single date.,Trinidad and Tobago,Yes,No,E.M. Hernandez,,Aleurodicus,palm,No,No,,,,,6545377,010152626_122643_1739219.jpg,010152626_122643_1739219,1716346,10152626,Chalcidoidea,2438
3316432,18,2 - February - II,2005,The collection date is shown as a single date.,Ecuador,Yes,No,JHM,Ehdez,Aleurodicinae,palm tree,Yes,No,,,,,6545852,010152627_122643_1739219.jpg,010152627_122643_1739219,1716852,10152627,Chalcidoidea,2438
3316433,18,2 - February - II,2005,The collection date is shown as a single date.,Ecuador,Yes,No,JHM,Ehdez,Aleurodicinae,Palm Tree,No,No,,,,,6544882,010152628_122643_1739219.jpg,010152628_122643_1739219,1715849,10152628,Chalcidoidea,2438
3316434,19,2 - February - II,2003,The collection date is shown as a date range.,Costa Rica,Yes,Yes,J. S. Noyes,,,,,No,,20,2 - February - II,2003,6546639,010152629_122643_1739219.jpg,010152629_122643_1739219,1717645,10152629,Chalcidoidea,2438
3316435,9,3 - March - III,1996,The collection date is shown as a single date.,Belize,Yes,No,J.H.M.,,A. iridescens,Psidium guajava,No,No,,,,,6544444,010152630_122643_1739219.jpg,010152630_122643_1739219,1715421,10152630,Chalcidoidea,2438
3316436,7,12 - December - XII,1995,The collection date is shown as a date range.,Mexico,Yes,No,E Chouvakhina,,Aleyrodidae,Psidium guajava,No,No,,8,12 - December - XII,1995,6546987,010152631_122643_1739219.jpg,010152631_122643_1739219,1717998,10152631,Chalcidoidea,2438
3316437,7,12 - December - XII,1995,The collection date is shown as a date range.,Mexico,Yes,No,E. CHOUVAKHINA,,Aleurodidae,Psidium guajava,No,No,,8,12 - December - XII,1995,6545206,010152632_122643_1739219.jpg,010152632_122643_1739219,1716175,10152632,Chalcidoidea,2438
3316438,1,4 - April IV,2002,The collection date is shown as a date range.,Costa Rica,Yes,No,J.S. Noyes,D. Rubi,,,No,No,,12,4 - April - IV,2002,6546236,010152633_122643_1739219.jpg,010152633_122643_1739219,1717237,10152633,Chalcidoidea,2438
3316439,16,2 - February - II,2005,The collection date is shown as a single date.,Ecuador,Yes,No,JHM,Ehdez,Aleurodicinae,Psidium guayaba,No,No,10152634,,,,6546020,010152634_122643_1739219.jpg,010152634_122643_1739219,1717021,10152634,Chalcidoidea,2438
3316440,25,2 - February - II,2003,The collection date is shown as a single date.,Costa Rica,Yes,Yes,J.S. Noyes,,,,No,No,,,,,6545554,010152635_122643_1739219.jpg,010152635_122643_1739219,1716532,10152635,Chalcidoidea,2438
3316441,10,2 - February - II,2005,The collection date is shown as a single date.,Ecuador,Yes,No,JHM,Ehdez,Aleurodicinae,Anonaa,No,No,,,,,6546734,010152636_122643_1739219.jpg,010152636_122643_1739219,1717741,10152636,Chalcidoidea,2438
3316443,2,5 - May - V,2006,The collection date is shown as a single date.,Trinidad and Tobago,Yes,Yes,EHdez,,Aleurodicinae,C. uvifera,No,No,,,,,6545762,010152638_122643_1739219.jpg,010152638_122643_1739219,1716761,10152638,Chalcidoidea,2438
3316444,19,2 - February - II,2003,The collection date is shown as a date range.,Costa Rica,Yes,Yes,JS Noyes,,,,,No,,20,2 - February - II,2003,6545483,010152639_122643_1739219.jpg,010152639_122643_1739219,1716459,10152639,Chalcidoidea,2438
3316445,19,2 - February - II,2003,The collection date is shown as a date range.,Costa Rica,Yes,Yes,J S Noyes,,Alajuela,Caribe,,No,,20,2 - February - II,2003,6544319,010152640_122643_1739219.jpg,010152640_122643_1739219,1715294,10152640,Chalcidoidea,2438
3316446,17,2 - February - II,2005,The collection date is shown as a single date.,Ecuador,Yes,No,JHM & Ehdez,Ehdez,L. floccissimus,,No,No,DNA169,,,,6547060,010152641_122643_1739219.jpg,010152641_122643_1739219,1718072,10152641,Chalcidoidea,2438
3316447,Not Shown,7 - July - VII,2009,The collection date is shown as a single date.,Mexico,Yes,No,E M hernandez,,Eucmia,norgxia,,No,,,,,6545129,010152642_122643_1739219.jpg,010152642_122643_1739219,1716094,10152642,Chalcidoidea,2438
3316448,3,7 - July - VII,2009,The collection date is shown as a single date.,Mexico,Yes,No,AP & Ehdez,,Aleurodicus sp.,Cocos nucifera,No,No,,,,,6546366,010152643_122643_1739219.jpg,010152643_122643_1739219,1717369,10152643,Chalcidoidea,2438
3316449,20,3 - March - III,2002,The collection date is shown as a single date.,Costa Rica,Yes,No,L.J. Jimenez,,,,,No,,,,,6545949,010152644_122643_1739219.jpg,010152644_122643_1739219,1716949,10152644,Chalcidoidea,2438
3316450,Not Shown,11 - November - XI,1993,The collection date is shown as a single date.,Costa Rica,Yes,No,P. Hanson,,,,No,No,,,,,6545681,010152645_122643_1739219.jpg,010152645_122643_1739219,1716663,10152645,Chalcidoidea,2438
3316451,27,2 - February - II,2003,The collection date is shown as a date range.,Costa Rica,Yes,Yes,J.S.Noyes,,,,,No,,28,2 - February - II,2003,6546624,010152646_122643_1739219.jpg,010152646_122643_1739219,1717630,10152646,Chalcidoidea,2438
3316452,6,5 - May - V,2006,The collection date is shown as a single date.,Trinidad and Tobago,Yes,No,Enlamia,Noyenji,ex Aleurodicus sp.,on Cocos nucifera,No,No,DNA112,,,,6544847,010152647_122643_1739219.jpg,010152647_122643_1739219,1715815,10152647,Chalcidoidea,2438
3316453,6,5 - May - V,2006,The collection date is shown as a single date.,Trinidad and Tobago,Yes,No,Ehdez,,Aleurodicus sp.,Cocos nucifera,No,No,,,,,6545832,010152648_122643_1739219.jpg,010152648_122643_1739219,1716832,10152648,Chalcidoidea,2438
3316454,10,2 - February - II,2005,The collection date is shown as a single date.,Ecuador,Yes,No,JHM,Ehdez,Aleurodicinae,Cocos nucifera,No,No,,,,,6545363,010152649_122643_1739219.jpg,010152649_122643_1739219,1716333,10152649,Chalcidoidea,2438
3316455,10,2 - February - II,2005,The collection date is shown as a single date.,Ecuador,Yes,No,JHM & Ehdez,,Aleurodicinae,Cocus nucifera,No,No,,,,,6546161,010152650_122643_1739219.jpg,010152650_122643_1739219,1717162,10152650,Chalcidoidea,2438
3316457,10,2 - February - II,2005,The collection date is shown as a single date.,Ecuador,Yes,No,JHM,Ehdez,Aleurodicinae,Cocos nucifera,No,No,DNA101,,,,6546876,010152652_122643_1739219.jpg,010152652_122643_1739219,1717886,10152652,Chalcidoidea,2438
3316458,11,2 - February - II,2005,The collection date is shown as a single date.,Ecuador,Yes,No,JHM,Ehdez,Aleurodicinae,Ceibo,No,No,,,,,6544160,010152653_122643_1739219.jpg,010152653_122643_1739219,1715135,10152653,Chalcidoidea,2438
3316459,12,2 - February - II,2005,The collection date is shown as a single date.,Ecuador,Yes,No,JHM,Ehdez,aleurodicinae,psidium guajava,No,No,DNA120,,,,6544678,010152654_122643_1739219.jpg,010152654_122643_1739219,1715651,10152654,Chalcidoidea,2438
3316460,12,2 - February - II,2005,The collection date is shown as a single date.,Ecuador,Yes,No,JHM,Ehdez,Aleurodicinae,Psidium guajava,No,No,,,,,6546474,010152655_122643_1739219.jpg,010152655_122643_1739219,1717478,10152655,Chalcidoidea,2438
3316461,17,2 - February - II,2005,The collection date is shown as a single date.,Ecuador,Yes,No,JHM,Ehdez,L. floccissumus,Weibo,No,No,DNA168,,,,6545474,010152656_122643_1739219.jpg,010152656_122643_1739219,1716450,10152656,Chalcidoidea,2438
3316462,6,5 - May - V,2006,The collection date is shown as a single date.,Trinidad and Tobago,Yes,No,Ehdez,,Aleurodicus sp.,Coccoloba uvifera,No,No,,,,,6545740,010152657_122643_1739219.jpg,010152657_122643_1739219,1716739,10152657,Chalcidoidea,2438
3316463,6,5 - May - V,2006,The collection date is shown as a single date.,,,No,Ehdez,,Aleurodicinae,Palm Tree,No,No,,,,,6544757,010152658_122643_1739219.jpg,010152658_122643_1739219,1715729,10152658,Chalcidoidea,2438
3316464,Not Shown,11 - November - XI,1962,The collection date is shown as a single date.,Antigua and Barbuda,Yes,No,F.D. Bennett,,Aleyrodid,Coconut,No,No,18854/371,,,,6546715,010152659_122643_1739219.jpg,010152659_122643_1739219,1717722,10152659,Chalcidoidea,2438
3316465,Not Shown,5 - May - V,1961,The collection date is shown as a single date.,Saint Vincent and the Grenadines,Yes,No,F.D. Bennett,,Whitefly (25),Pigeonpea,No,No,,,,,6546957,010152660_122643_1739219.jpg,010152660_122643_1739219,1717968,10152660,Chalcidoidea,2438
3316466,Not Shown,5 - May - V,1961,The collection date is shown as a single date.,Saint Vincent and the Grenadines,Yes,No,F. D. Bennett,,whitefly,coconut,No,No,,,,,6544431,010152661_122643_1739219.jpg,010152661_122643_1739219,1715408,10152661,Chalcidoidea,2438
3316467,Not Shown,5 - May - V,1961,The collection date is shown as a single date.,Saint Vincent and the Grenadines,Yes,No,F. D. Bennett,,,Coconut palm,No,No,,,,,6546261,010152662_122643_1739219.jpg,010152662_122643_1739219,1717263,10152662,Chalcidoidea,2438
3316468,10,2 - February - II,2005,The collection date is shown as a single date.,Ecuador,Yes,No,JHM,Ehdez,Aleurodicinae,Psidium guayaba,No,No,,,,,6545228,010152663_122643_1739219.jpg,010152663_122643_1739219,1716197,10152663,Chalcidoidea,2438
3316470,30,3 - March - III,1991,The collection date is shown as a single date.,Australia,Yes,No,J. D. Pinto,,,,,No,,,,,6546819,010152665_122643_1701476.jpg,010152665_122643_1701476,1717828,10152665,Chalcidoidea,2438
3316471,8,10 - October - X,1995,The collection date is shown as a single date.,Ecuador,Yes,Yes,TL Erwin (and others),et al,,,Yes,No,,,,,6544754,010152666_122643_1739219.jpg,010152666_122643_1739219,1715726,10152666,Chalcidoidea,2438
3316472,7,5 - May - V,2009,The collection date is show as a single date.,Spain,No,No,,,Aspidiotus nerii,Banana,No,No,,,,,6546456,010152667_122643_1701542.jpg,010152667_122643_1701542,1717460,10152667,Chalcidoidea,2438
3316473,2,5 - May - V,2006,The collection date is shown as a single date.,Trinidad and Tobago,Yes,No,EHdez,,Aleurodicinae,C. uvifera,No,No,,,,,6545465,010152668_122643_1739219.jpg,010152668_122643_1739219,1716441,10152668,Chalcidoidea,2438
3316474,2,5 - May - V,2006,The collection date is shown as a single date.,Trinidad and Tobago,Yes,No,EHdez,,Aleurodicinae,C. uvifera,No,No,,,,,6545735,010152669_122643_1739219.jpg,010152669_122643_1739219,1716734,10152669,Chalcidoidea,2438
3316475,2,5 - May - V,2006,The collection date is shown as a single date.,Trinidad and Tobago,Yes,No,EHdez,,Aleurodicinae,C. uvifera,No,No,,,,,6545013,010152670_122643_1739219.jpg,010152670_122643_1739219,1715977,10152670,Chalcidoidea,2438
3316477,27,3 - March - III,2003,The collection date is shown as a single date.,Trinidad and Tobago,Yes,No,,,,,,No,Dna253 samplex48,,,,6546073,010152671_122643_1739219.jpg,010152671_122643_1739219,1717074,10152671,Chalcidoidea,2438
3316478,6,5 - May - V,2006,The collection date is shown as a single date.,Trinidad and Tobago,Yes,No,Ehdez,,Aleurodicus sp.,Eucosia noyeri,No,No,,,,,6544246,010152672_122643_1739219.jpg,010152672_122643_1739219,1715221,10152672,Chalcidoidea,2438
3316479,23,6 - June - VI ,2009,The collection date is shown as a single date.,Mexico,Yes,Yes,H. Clebsch,,,low deciduous wood,No,No,,,,,6546780,010152673_122643_1739219.jpg,010152673_122643_1739219,1717789,10152673,Chalcidoidea,2438
3316480,23,6 - June - VI ,2009,The collection date is shown as a single date.,Mexico,Yes,Yes,H. Clebsch,,Coccophagus,low deciduous woodland,Yes,Yes,,,,,6544217,010152674_122643_1738802.jpg,010152674_122643_1738802,1715192,10152674,Chalcidoidea,2438
3316482,23,6 - June - VI ,2009,The collection date is shown as a single date.,Mexico,Yes,Yes,H. Clebsch.,,Encarsia (Male),Low decidious Woodland.,No,No,,,,,6544595,010152675_122643_1739219.jpg,010152675_122643_1739219,1715565,10152675,Chalcidoidea,2438
3316483,23,6 - June - VI ,2009,The collection date is shown as a single date.,Mexico,Yes,Yes,H. Clebsch,,Encarsia,,Yes,No,,,,,6545829,010152676_122643_1739219.jpg,010152676_122643_1739219,1716829,10152676,Chalcidoidea,2438
3316484,23,6 - June - VI ,2009,The collection date is shown as a single date.,Mexico,Yes,Yes,H. Clebsch,,Encarsia,sp.,Yes,No,,,,,6545358,010152677_122643_1739219.jpg,010152677_122643_1739219,1716328,10152677,Chalcidoidea,2438
3316485,22,6 - June - VI ,2009,The collection date is shown as a single date.,Mexico,Yes,Yes,AP & Ehdez,Ehdez,Bemisia sp,Cocoloba,No,No,,,,,6546617,010152678_122643_1739219.jpg,010152678_122643_1739219,1717623,10152678,Chalcidoidea,2438
3316487,10,4 - April IV,1998,The collection date is shown as a single date.,China,Yes,No,C.D. Zhu,,,,,No,,,,,6544842,010152679_122643_1739219.jpg,010152679_122643_1739219,1715811,10152679,Chalcidoidea,2438
3316488,Not Shown,11 - November - XI,1988,The collection date is shown as a single date.,,Yes,Yes,J.S. Noyes,,Coccophagus,,No,No,,,,,6544659,010152680_122643_1738802.jpg,010152680_122643_1738802,1715632,10152680,Chalcidoidea,2438
3316489,22,6 - June - VI ,2009,The collection date is shown as a single date.,Mexico,Yes,Yes,,,Whitefly,Cocoloba,No,No,,,,,6544282,010152681_122643_1739219.jpg,010152681_122643_1739219,1715257,10152681,Chalcidoidea,2438
3316490,23,6 - June - VI ,2009,The collection date is shown as a single date.,Mexico,Yes,Yes,AP,Ehdez,whitefly,Nyctaginaceae,No,No,,,,,6546127,010152682_122643_1739219.jpg,010152682_122643_1739219,1717128,10152682,Chalcidoidea,2438
3316493,30,6 - June - VI ,2009,The collection date is shown as a single date.,Mexico,Yes,Yes,A.Polaszek,,,,No,No,,,,,6545317,010152684_122643_1739219.jpg,010152684_122643_1739219,1716287,10152684,Chalcidoidea,2438
3316494,23,6 - June - VI ,2009,The collection date is shown as a single date.,Mexico,Yes,Yes,H. Clebsch,,Encarsia,swept low deciduous woodland,No,No,,,,,6545800,010152685_122643_1739219.jpg,010152685_122643_1739219,1716799,10152685,Chalcidoidea,2438
3316495,21,2 - February - II,2009,The collection date is shown as a single date.,United Arab Emirates,Yes,Yes,A. Polaszek,,Encarsia,Tephrosia appolinea,No,No,,,,,6544542,010152686_122643_1739219.jpg,010152686_122643_1739219,1715518,10152686,Chalcidoidea,2438
3316497,30,6 - June - VI ,2009,The collection date is shown as a single date.,Mexico,Yes,Yes,A. Polaszek,,,,,No,,,,,6546509,010152687_122643_1739219.jpg,010152687_122643_1739219,1717514,10152687,Chalcidoidea,2438
3316498,30,6 - June - VI ,2009,The collection date is shown as a single date.,Mexico,Yes,Yes,A. Polaszek,,,,No,No,,,,,6545594,010152688_122643_1739219.jpg,010152688_122643_1739219,1716573,10152688,Chalcidoidea,2438
3316499,,,,There is no collection date.,Guadeloupe,Yes,No,,,,,No,No,,,,,6546052,010152689_122643_1638392.jpg,010152689_122643_1638392,1717053,10152689,Chalcidoidea,2438
3316500,,,,There is no collection date.,Not Shown,No,No,,,,,No,No,,,,,6545250,010152690_122643_1739219.jpg,010152690_122643_1739219,1716220,10152690,Chalcidoidea,2438
3316502,30,6 - June - VI ,2009,The collection date is shown as a single date.,Mexico,Yes,Yes,A. Polaszek,,,,,No,,,,,6546269,010152691_122643_1739219.jpg,010152691_122643_1739219,1717271,10152691,Chalcidoidea,2438
3316503,30,6 - June - VI ,2009,The collection date is shown as a single date.,Mexico,Yes,Yes,A. Polaszek,,Eucassia,,No,No,,,,,6544510,010152692_122643_1739219.jpg,010152692_122643_1739219,1715485,10152692,Chalcidoidea,2438
3316504,30,6 - June - VI ,2009,The collection date is shown as a single date.,Mexico,Yes,Yes,A. Polaszek,,,,,No,,,,,6547056,010152693_122643_1739219.jpg,010152693_122643_1739219,1718068,10152693,Chalcidoidea,2438
3316505,30,6 - June - VI ,2009,The collection date is shown as a single date.,Mexico,Yes,Yes,A. Polaszek,,,,No,No,,,,,6546701,010152694_122643_1739219.jpg,010152694_122643_1739219,1717708,10152694,Chalcidoidea,2438
3316507,30,6 - June - VI ,2009,The collection date is shown as a single date.,Mexico,Yes,Yes,A. Polaszek,,,Encarnia,,No,,,,,6544748,010152695_122643_1739219.jpg,010152695_122643_1739219,1715720,10152695,Chalcidoidea,2438
3316508,22,6 - June - VI ,2009,The collection date is shown as a single date.,Mexico,Yes,Yes,AP & Ehdez,Ehdez,whitefly,Cocoloba,No,No,,,,,6545966,010152696_122643_1739219.jpg,010152696_122643_1739219,1716967,10152696,Chalcidoidea,2438
